dteday,season,hr,holiday,workingday,weathersit,hum,windspeed,temp_c,feels_like_c,casual,registered
3/21/12,2,15,0,1,2,0.78,0,18.32,18.9998,68,175
3/21/12,2,16,0,1,1,0.73,0,19.26,20.003,91,287
3/21/12,2,17,0,1,1,0.69,6,20.2,22.9994,113,616
3/21/12,2,18,0,1,1,0.69,0,20.2,22.9994,152,627
3/21/12,2,19,0,1,1,0.64,0,20.2,24.0026,86,496
3/21/12,2,20,0,1,1,0.78,6,18.32,18.9998,76,298
3/21/12,2,21,0,1,1,0.83,7,17.38,18.0032,47,204
3/21/12,2,22,0,1,1,0.83,11,16.44,17,41,156
3/21/12,2,23,0,1,1,0.77,0,17.38,18.0032,37,88
3/22/12,2,0,0,1,1,0.83,6,16.44,17,9,32
3/22/12,2,1,0,1,1,0.83,6,16.44,17,14,16
3/22/12,2,2,0,1,1,0.83,6,16.44,17,1,5
3/22/12,2,3,0,1,1,0.83,6,16.44,17,0,7
3/22/12,2,4,0,1,2,1,6,14.56,15.0002,0,6
3/22/12,2,5,0,1,2,1,6,14.56,15.0002,2,32
3/22/12,2,6,0,1,2,1,6,14.56,15.0002,10,126
3/22/12,2,7,0,1,2,1,6,14.56,15.0002,29,332
3/22/12,2,8,0,1,2,0.94,6,15.5,15.9968,51,598
3/22/12,2,9,0,1,2,0.94,6,15.5,15.9968,41,277
3/22/12,2,10,0,1,2,1,6,15.5,15.9968,32,110
3/22/12,2,11,0,1,2,0.94,0,16.44,17,53,166
3/22/12,2,12,0,1,2,0.88,13,17.38,18.0032,48,224
3/22/12,2,13,0,1,1,0.78,6,19.26,20.003,83,215
3/22/12,2,14,0,1,1,0.73,7,20.2,22.9994,96,161
3/22/12,2,15,0,1,1,0.69,13,21.14,24.0026,102,202
3/22/12,2,16,0,1,1,0.65,13,22.08,24.0026,125,300
3/22/12,2,17,0,1,1,0.65,11,23.02,24.9992,154,656
3/22/12,2,18,0,1,1,0.65,11,23.02,24.9992,147,654
3/22/12,2,19,0,1,1,0.61,0,23.02,24.9992,117,469
3/22/12,2,20,0,1,1,0.73,19,21.14,22.9994,64,360
3/22/12,2,21,0,1,1,0.78,11,19.26,20.003,66,308
3/22/12,2,22,0,1,1,0.83,13,18.32,18.9998,56,164
3/22/12,2,23,0,1,1,0.83,6,18.32,18.9998,34,117
3/23/12,2,0,0,1,1,0.83,0,18.32,18.9998,30,65
3/23/12,2,1,0,1,1,0.88,0,17.38,18.0032,18,32
3/23/12,2,2,0,1,1,0.88,6,17.38,18.0032,12,20
3/23/12,2,3,0,1,1,0.88,7,16.44,17,4,6
3/23/12,2,4,0,1,2,0.94,7,15.5,15.9968,0,3
3/23/12,2,5,0,1,2,0.94,0,15.5,15.9968,5,29
3/23/12,2,6,0,1,2,0.88,0,15.5,15.9968,6,110
3/23/12,2,7,0,1,2,0.93,9,15.5,15.9968,28,318
3/23/12,2,8,0,1,2,0.94,9,15.5,15.9968,47,615
3/23/12,2,9,0,1,2,0.9,6,16.44,17,75,305
3/23/12,2,10,0,1,2,0.88,7,18.32,18.9998,125,150
3/23/12,2,11,0,1,2,0.73,7,21.14,22.9994,131,187
3/23/12,2,12,0,1,2,0.61,15,23.02,24.9992,199,272
3/23/12,2,13,0,1,2,0.48,0,24.9,26.999,172,256
3/23/12,2,14,0,1,2,0.42,7,25.84,26.999,208,224
3/23/12,2,15,0,1,2,0.42,9,25.84,26.999,191,281
3/23/12,2,16,0,1,2,0.42,11,25.84,26.999,219,370
3/23/12,2,17,0,1,2,0.42,11,25.84,26.999,264,693
3/23/12,2,18,0,1,1,0.45,11,24.9,26.0024,237,593
3/23/12,2,19,0,1,1,0.5,13,23.02,24.9992,213,473
3/23/12,2,20,0,1,1,0.47,9,23.02,24.9992,117,328
3/23/12,2,21,0,1,1,0.53,7,21.14,24.9992,64,220
3/23/12,2,22,0,1,1,0.64,19,20.2,24.0026,53,218
3/23/12,2,23,0,1,1,0.69,17,20.2,22.9994,51,125
3/24/12,2,0,0,0,1,0.68,0,19.26,20.003,45,111
3/24/12,2,1,0,0,1,0.73,6,18.32,18.9998,20,108
3/24/12,2,2,0,0,1,0.77,7,17.38,18.0032,14,55
3/24/12,2,3,0,0,1,0.77,7,17.38,18.0032,10,22
3/24/12,2,4,0,0,1,0.83,6,16.44,17,1,6
3/24/12,2,5,0,0,2,0.83,11,16.44,17,0,4
3/24/12,2,6,0,0,2,0.83,11,16.44,17,4,24
3/24/12,2,7,0,0,2,0.88,9,15.5,15.9968,25,45
3/24/12,2,8,0,0,2,0.94,13,15.5,15.9968,41,113
3/24/12,2,9,0,0,2,0.83,9,16.44,17,96,153
3/24/12,2,10,0,0,2,0.88,13,16.44,17,148,197
3/24/12,2,11,0,0,2,0.94,13,15.5,15.9968,98,175
3/24/12,2,12,0,0,3,0.94,15,16.44,17,61,122
3/24/12,2,13,0,0,3,0.94,17,16.44,17,62,134
3/24/12,2,14,0,0,3,0.88,24,16.44,17,63,160
3/24/12,2,15,0,0,3,0.94,28,15.5,15.9968,118,172
3/24/12,2,16,0,0,3,0.94,20,15.5,15.9968,49,128
3/24/12,2,17,0,0,3,0.88,15,15.5,15.9968,47,68
3/24/12,2,18,0,0,3,0.94,15,13.62,13.997,27,110
3/24/12,2,19,0,0,3,0.94,9,13.62,13.997,28,105
3/24/12,2,20,0,0,3,1,13,12.68,13.0004,31,80
3/24/12,2,21,0,0,3,1,13,12.68,13.0004,16,88
3/24/12,2,22,0,0,3,1,17,12.68,13.0004,12,71
3/24/12,2,23,0,0,2,0.94,19,12.68,13.0004,17,88
3/25/12,2,0,0,0,2,0.94,19,12.68,13.0004,18,62
3/25/12,2,1,0,0,2,1,17,11.74,11.9972,24,65
3/25/12,2,2,0,0,3,1,20,11.74,11.9972,6,29
3/25/12,2,3,0,0,3,0.94,20,11.74,11.9972,8,10
3/25/12,2,4,0,0,2,0.94,22,11.74,11.9972,1,7
3/25/12,2,5,0,0,2,1,17,10.8,11.0006,0,6
3/25/12,2,6,0,0,2,1,17,10.8,11.0006,5,13
3/25/12,2,7,0,0,2,0.94,22,10.8,11.0006,14,25
3/25/12,2,8,0,0,2,0.94,22,10.8,11.0006,21,68
3/25/12,2,9,0,0,2,0.94,17,10.8,11.0006,26,92
3/25/12,2,10,0,0,2,0.87,22,10.8,11.0006,78,172
3/25/12,2,11,0,0,2,0.94,17,10.8,11.0006,106,217
3/25/12,2,12,0,0,2,0.94,15,10.8,11.0006,122,238
3/25/12,2,13,0,0,2,0.88,11,11.74,11.9972,110,257
3/25/12,2,14,0,0,2,0.88,11,12.68,13.0004,123,291
3/25/12,2,15,0,0,2,0.88,13,12.68,13.0004,139,282
3/25/12,2,16,0,0,1,0.77,0,14.56,15.0002,153,339
3/25/12,2,17,0,0,1,0.72,6,15.5,15.9968,146,273
3/25/12,2,18,0,0,1,0.72,6,15.5,15.9968,202,289
3/25/12,2,19,0,0,1,0.72,17,15.5,15.9968,114,261
3/25/12,2,20,0,0,1,0.77,15,14.56,15.0002,63,196
3/25/12,2,21,0,0,1,0.77,11,14.56,15.0002,25,124
3/25/12,2,22,0,0,1,0.82,9,13.62,13.997,19,92
3/25/12,2,23,0,0,1,0.82,9,14.56,15.0002,9,56
3/26/12,2,0,0,1,2,0.82,11,14.56,15.0002,10,23
3/26/12,2,1,0,1,1,0.82,17,14.56,15.0002,18,10
3/26/12,2,2,0,1,1,0.88,15,13.62,13.997,14,6
3/26/12,2,3,0,1,1,0.82,13,13.62,13.997,0,1
3/26/12,2,4,0,1,1,0.82,11,12.68,13.0004,0,4
3/26/12,2,5,0,1,1,0.77,11,12.68,13.0004,0,36
3/26/12,2,6,0,1,1,0.82,13,11.74,11.9972,7,110
3/26/12,2,7,0,1,1,0.72,13,12.68,13.0004,15,355
3/26/12,2,8,0,1,1,0.62,15,12.68,13.0004,32,625
3/26/12,2,9,0,1,1,0.47,19,13.62,13.997,37,245
3/26/12,2,10,0,1,1,0.36,39,15.5,15.9968,55,98
3/26/12,2,11,0,1,1,0.31,39,14.56,15.0002,47,131
3/26/12,2,12,0,1,1,0.33,35,14.56,15.0002,63,216
3/26/12,2,13,0,1,1,0.29,46,14.56,15.0002,79,222
3/26/12,2,14,0,1,1,0.33,30,14.56,15.0002,58,159
3/26/12,2,15,0,1,1,0.29,41,14.56,15.0002,66,157
3/26/12,2,16,0,1,1,0.25,43,14.56,15.0002,60,245
3/26/12,2,17,0,1,1,0.24,30,13.62,13.997,65,599
3/26/12,2,18,0,1,1,0.26,30,12.68,13.0004,90,594
3/26/12,2,19,0,1,1,0.24,24,11.74,11.9972,41,417
3/26/12,2,20,0,1,1,0.26,35,10.8,11.0006,12,209
3/26/12,2,21,0,1,1,0.25,33,9.86,9.9974,11,175
3/26/12,2,22,0,1,1,0.25,24,8.92,5.9978,13,80
3/26/12,2,23,0,1,1,0.25,35,7.98,3.0014,2,46
3/27/12,2,0,0,1,1,0.26,35,7.04,3.0014,1,9
3/27/12,2,1,0,1,1,0.26,31,6.1,1.9982,1,4
3/27/12,2,2,0,1,1,0.3,20,4.22,-0.9982,1,6
3/27/12,2,3,0,1,1,0.3,22,4.22,-0.9982,0,4
3/27/12,2,4,0,1,1,0.32,24,3.28,-2.0014,0,3
3/27/12,2,5,0,1,1,0.37,19,2.34,-2.0014,1,16
3/27/12,2,6,0,1,1,0.37,13,2.34,-0.9982,5,96
3/27/12,2,7,0,1,1,0.37,13,2.34,-0.9982,9,277
3/27/12,2,8,0,1,1,0.37,20,2.34,-2.0014,14,567
3/27/12,2,9,0,1,1,0.38,13,3.28,-0.9982,8,259
3/27/12,2,10,0,1,1,0.35,15,4.22,1.0016,20,118
3/27/12,2,11,0,1,1,0.31,11,6.1,3.998,34,141
3/27/12,2,12,0,1,1,0.31,11,7.04,5.0012,34,186
3/27/12,2,13,0,1,1,0.27,0,8.92,7.001,46,165
3/27/12,2,14,0,1,1,0.24,9,10.8,11.0006,37,147
3/27/12,2,15,0,1,1,0.2,0,11.74,11.9972,42,158
3/27/12,2,16,0,1,1,0.2,0,11.74,11.9972,38,267
3/27/12,2,17,0,1,1,0.16,0,12.68,13.0004,72,542
3/27/12,2,18,0,1,1,0.17,6,11.74,11.9972,67,577
3/27/12,2,19,0,1,1,0.17,0,11.74,11.9972,40,377
3/27/12,2,20,0,1,1,0.17,6,11.74,11.9972,28,266
3/27/12,2,21,0,1,1,0.37,11,8.92,7.001,21,200
3/27/12,2,22,0,1,1,0.37,9,8.92,7.001,7,127
3/27/12,2,23,0,1,1,0.37,13,8.92,7.001,5,59
3/28/12,2,0,0,1,1,0.4,19,8.92,5.9978,1,29
3/28/12,2,1,0,1,1,0.46,20,8.92,5.9978,0,8
3/28/12,2,2,0,1,1,0.49,20,7.98,3.998,0,3
3/28/12,2,3,0,1,1,0.42,22,7.98,3.998,1,4
3/28/12,2,4,0,1,1,0.43,20,8.92,5.9978,1,0
3/28/12,2,5,0,1,1,0.43,20,8.92,5.9978,2,38
3/28/12,2,6,0,1,1,0.46,24,8.92,5.9978,4,111
3/28/12,2,7,0,1,1,0.46,22,8.92,5.9978,10,348
3/28/12,2,8,0,1,1,0.46,24,9.86,9.9974,19,639
3/28/12,2,9,0,1,1,0.43,30,10.8,11.0006,16,298
3/28/12,2,10,0,1,1,0.41,28,13.62,13.997,33,140
3/28/12,2,11,0,1,1,0.42,26,15.5,15.9968,54,168
3/28/12,2,12,0,1,2,0.39,24,17.38,18.0032,50,218
3/28/12,2,13,0,1,1,0.43,22,18.32,18.9998,60,213
3/28/12,2,14,0,1,1,0.38,24,21.14,24.9992,52,169
3/28/12,2,15,0,1,2,0.41,20,21.14,24.9992,47,152
3/28/12,2,16,0,1,3,0.43,6,21.14,24.9992,51,170
3/28/12,2,17,0,1,1,0.6,15,20.2,24.0026,72,532
3/28/12,2,18,0,1,1,0.6,15,20.2,24.0026,61,580
3/28/12,2,19,0,1,1,0.56,13,20.2,24.9992,41,415
3/28/12,2,20,0,1,1,0.56,20,20.2,24.9992,38,324
3/28/12,2,21,0,1,1,0.6,17,19.26,20.003,28,233
3/28/12,2,22,0,1,1,0.64,9,18.32,18.9998,21,151
3/28/12,2,23,0,1,1,0.68,9,17.38,18.0032,12,81
3/29/12,2,0,0,1,1,0.68,13,17.38,18.0032,10,38
3/29/12,2,1,0,1,1,0.6,9,18.32,18.9998,15,18
3/29/12,2,2,0,1,1,0.28,20,20.2,24.0026,0,6
3/29/12,2,3,0,1,1,0.28,17,19.26,20.003,1,4
3/29/12,2,4,0,1,1,0.36,17,16.44,17,1,8
3/29/12,2,5,0,1,1,0.45,15,15.5,15.9968,2,30
3/29/12,2,6,0,1,1,0.59,17,13.62,13.997,3,114
3/29/12,2,7,0,1,1,0.51,24,13.62,13.997,14,353
3/29/12,2,8,0,1,1,0.47,28,13.62,13.997,26,628
3/29/12,2,9,0,1,1,0.48,28,14.56,15.0002,22,299
3/29/12,2,10,0,1,1,0.47,30,13.62,13.997,42,124
3/29/12,2,11,0,1,1,0.45,28,15.5,15.9968,54,166
3/29/12,2,12,0,1,1,0.42,33,15.5,15.9968,64,228
3/29/12,2,13,0,1,1,0.44,22,13.62,13.997,50,223
3/29/12,2,14,0,1,1,0.42,24,15.5,15.9968,63,175
3/29/12,2,15,0,1,1,0.39,24,16.44,17,109,198
3/29/12,2,16,0,1,1,0.36,22,16.44,17,67,321
3/29/12,2,17,0,1,1,0.38,26,16.44,17,83,620
3/29/12,2,18,0,1,1,0.39,20,15.5,15.9968,83,598
3/29/12,2,19,0,1,1,0.39,19,14.56,15.0002,47,421
3/29/12,2,20,0,1,1,0.38,20,13.62,13.997,34,301
3/29/12,2,21,0,1,1,0.44,19,12.68,13.0004,10,214
3/29/12,2,22,0,1,1,0.44,19,11.74,11.9972,17,135
3/29/12,2,23,0,1,1,0.47,20,11.74,11.9972,17,77
3/30/12,2,0,0,1,1,0.47,20,10.8,11.0006,10,49
3/30/12,2,1,0,1,1,0.5,19,9.86,9.9974,6,21
3/30/12,2,2,0,1,1,0.53,20,8.92,5.9978,1,6
3/30/12,2,3,0,1,1,0.61,9,7.98,5.9978,0,7
3/30/12,2,4,0,1,1,0.53,6,7.98,7.001,1,1
3/30/12,2,5,0,1,1,0.61,6,7.04,5.9978,0,26
3/30/12,2,6,0,1,1,0.57,9,7.04,5.9978,5,81
3/30/12,2,7,0,1,1,0.57,11,7.04,5.0012,9,280
3/30/12,2,8,0,1,1,0.66,11,7.04,5.0012,38,555
3/30/12,2,9,0,1,1,0.57,11,7.98,5.9978,29,292
3/30/12,2,10,0,1,2,0.57,7,8.92,7.9976,50,137
3/30/12,2,11,0,1,2,0.53,0,8.92,9.0008,48,153
3/30/12,2,12,0,1,2,0.54,0,9.86,9.9974,62,208
3/30/12,2,13,0,1,3,0.5,0,10.8,11.0006,44,198
3/30/12,2,14,0,1,3,0.54,0,10.8,11.0006,56,173
3/30/12,2,15,0,1,3,0.54,0,11.74,11.9972,73,207
3/30/12,2,16,0,1,3,0.62,19,10.8,11.0006,75,292
3/30/12,2,17,0,1,2,0.62,15,10.8,11.0006,93,513
3/30/12,2,18,0,1,1,0.54,13,11.74,11.9972,68,492
3/30/12,2,19,0,1,1,0.62,15,10.8,11.0006,42,353
3/30/12,2,20,0,1,1,0.62,11,10.8,11.0006,17,192
3/30/12,2,21,0,1,1,0.66,9,9.86,9.9974,30,190
3/30/12,2,22,0,1,1,0.71,11,8.92,7.001,23,130
3/30/12,2,23,0,1,1,0.71,0,8.92,9.0008,16,107
3/31/12,2,0,0,0,1,0.82,13,9.86,9.9974,12,80
3/31/12,2,1,0,0,2,0.76,13,10.8,11.0006,17,65
3/31/12,2,2,0,0,2,0.77,17,11.74,11.9972,14,55
3/31/12,2,3,0,0,1,0.82,17,10.8,11.0006,10,21
3/31/12,2,4,0,0,1,0.77,28,11.74,11.9972,4,4
3/31/12,2,5,0,0,1,0.82,15,10.8,11.0006,0,5
3/31/12,2,6,0,0,2,0.87,11,8.92,7.001,7,16
3/31/12,2,7,0,0,2,0.87,11,8.92,7.001,5,39
3/31/12,2,8,0,0,2,0.87,13,8.92,7.001,19,126
3/31/12,2,9,0,0,2,0.76,13,10.8,11.0006,62,161
3/31/12,2,10,0,0,2,0.76,9,10.8,11.0006,108,205
3/31/12,2,11,0,0,1,0.72,9,13.62,13.997,184,279
3/31/12,2,12,0,0,1,0.67,0,14.56,15.0002,263,358
3/31/12,2,13,0,0,1,0.6,9,17.38,18.0032,265,373
3/31/12,2,14,0,0,2,0.63,17,15.5,15.9968,240,311
3/31/12,2,15,0,0,2,0.59,19,16.44,17,275,330
3/31/12,2,16,0,0,2,0.63,20,15.5,15.9968,243,292
3/31/12,2,17,0,0,1,0.67,28,14.56,15.0002,238,305
3/31/12,2,18,0,0,2,0.72,31,12.68,13.0004,102,239
3/31/12,2,19,0,0,1,0.71,30,11.74,11.9972,93,191
3/31/12,2,20,0,0,2,0.71,22,10.8,11.0006,52,156
3/31/12,2,21,0,0,2,0.71,22,10.8,11.0006,36,107
3/31/12,2,22,0,0,2,0.71,17,9.86,9.9974,40,116
3/31/12,2,23,0,0,2,0.76,19,8.92,5.9978,12,100
4/1/12,2,0,0,0,2,0.76,17,8.92,5.9978,8,59
4/1/12,2,1,0,0,2,0.76,11,8.92,7.001,13,49
4/1/12,2,2,0,0,2,0.76,11,8.92,7.001,20,61
4/1/12,2,3,0,0,2,0.81,9,7.98,5.9978,4,21
4/1/12,2,4,0,0,2,0.81,6,7.98,7.001,3,9
4/1/12,2,5,0,0,2,0.81,6,7.98,7.001,8,10
4/1/12,2,6,0,0,2,0.76,9,8.92,7.001,9,88
4/1/12,2,7,0,0,2,0.71,9,8.92,7.001,29,55
4/1/12,2,8,0,0,2,0.76,6,8.92,7.9976,37,88
4/1/12,2,9,0,0,2,0.81,9,8.92,7.001,102,173
4/1/12,2,10,0,0,2,0.71,7,10.8,11.0006,132,228
4/1/12,2,11,0,0,2,0.71,13,10.8,11.0006,180,271
4/1/12,2,12,0,0,2,0.67,15,11.74,11.9972,187,258
4/1/12,2,13,0,0,2,0.62,13,12.68,13.0004,190,274
4/1/12,2,14,0,0,2,0.55,15,14.56,15.0002,283,278
4/1/12,2,15,0,0,1,0.55,17,15.5,15.9968,295,278
4/1/12,2,16,0,0,1,0.52,17,16.44,17,236,275
4/1/12,2,17,0,0,1,0.55,19,16.44,17,232,323
4/1/12,2,18,0,0,1,0.52,20,16.44,17,153,279
4/1/12,2,19,0,0,1,0.55,15,16.44,17,110,236
4/1/12,2,20,0,0,2,0.59,15,15.5,15.9968,66,166
4/1/12,2,21,0,0,2,0.59,11,15.5,15.9968,33,101
4/1/12,2,22,0,0,3,0.63,7,15.5,15.9968,7,61
4/1/12,2,23,0,0,3,0.72,0,13.62,13.997,10,53
4/2/12,2,0,0,1,3,0.82,7,12.68,13.0004,6,11
4/2/12,2,1,0,1,3,0.88,6,11.74,11.9972,0,5
4/2/12,2,2,0,1,3,0.94,9,12.68,13.0004,2,3
4/2/12,2,4,0,1,1,0.76,33,10.8,11.0006,2,2
4/2/12,2,5,0,1,1,0.76,33,10.8,11.0006,2,22
4/2/12,2,6,0,1,1,0.71,31,8.92,5.0012,6,104
4/2/12,2,7,0,1,1,0.66,26,7.98,3.998,12,294
4/2/12,2,8,0,1,1,0.57,22,8.92,5.9978,36,553
4/2/12,2,9,0,1,1,0.54,24,9.86,9.9974,52,265
4/2/12,2,10,0,1,1,0.5,35,10.8,11.0006,85,119
4/2/12,2,11,0,1,1,0.47,30,11.74,11.9972,81,128
4/2/12,2,12,0,1,1,0.44,30,12.68,13.0004,100,181
4/2/12,2,13,0,1,1,0.36,20,13.62,13.997,97,184
4/2/12,2,14,0,1,1,0.31,28,13.62,13.997,127,141
4/2/12,2,15,0,1,1,0.33,28,14.56,15.0002,132,192
4/2/12,2,16,0,1,1,0.34,22,15.5,15.9968,104,291
4/2/12,2,17,0,1,1,0.29,19,15.5,15.9968,128,601
4/2/12,2,18,0,1,1,0.27,17,15.5,15.9968,75,543
4/2/12,2,19,0,1,1,0.27,17,15.5,15.9968,66,428
4/2/12,2,20,0,1,1,0.31,11,13.62,13.997,48,281
4/2/12,2,21,0,1,1,0.28,9,13.62,13.997,24,214
4/2/12,2,22,0,1,1,0.44,13,11.74,11.9972,17,106
4/2/12,2,23,0,1,1,0.35,11,12.68,13.0004,6,60
4/3/12,2,0,0,1,1,0.43,9,10.8,11.0006,1,32
4/3/12,2,1,0,1,1,0.46,15,9.86,9.9974,0,11
4/3/12,2,2,0,1,1,0.53,11,8.92,7.001,0,5
4/3/12,2,3,0,1,1,0.46,0,9.86,9.9974,0,3
4/3/12,2,4,0,1,1,0.66,6,7.04,5.9978,0,1
4/3/12,2,5,0,1,1,0.66,6,7.04,5.9978,2,25
4/3/12,2,6,0,1,1,0.61,6,6.1,5.0012,2,98
4/3/12,2,7,0,1,1,0.66,6,7.04,5.9978,14,327
4/3/12,2,8,0,1,1,0.57,0,7.98,7.9976,27,577
4/3/12,2,9,0,1,1,0.38,6,11.74,11.9972,54,354
4/3/12,2,10,0,1,1,0.33,0,12.68,13.0004,77,142
4/3/12,2,11,0,1,1,0.23,0,14.56,15.0002,91,167
4/3/12,2,12,0,1,1,0.25,0,16.44,17,101,230
4/3/12,2,13,0,1,1,0.19,17,18.32,18.9998,120,225
4/3/12,2,14,0,1,1,0.21,15,18.32,18.9998,120,191
4/3/12,2,15,0,1,1,0.2,13,20.2,22.9994,109,207
4/3/12,2,16,0,1,1,0.21,11,21.14,24.0026,145,340
4/3/12,2,17,0,1,1,0.17,13,21.14,24.0026,123,634
4/3/12,2,18,0,1,1,0.26,11,20.2,24.0026,139,661
4/3/12,2,19,0,1,1,0.26,7,18.32,18.9998,98,460
4/3/12,2,20,0,1,1,0.24,9,18.32,18.9998,54,325
4/3/12,2,21,0,1,1,0.45,0,17.38,18.0032,33,210
4/3/12,2,22,0,1,1,0.51,0,15.5,15.9968,25,133
4/3/12,2,23,0,1,1,0.59,0,15.5,15.9968,13,66
4/4/12,2,0,0,1,1,0.48,0,14.56,15.0002,18,23
4/4/12,2,1,0,1,1,0.59,0,13.62,13.997,0,11
4/4/12,2,2,0,1,1,0.51,0,13.62,13.997,0,5
4/4/12,2,3,0,1,1,0.58,6,12.68,13.0004,0,3
4/4/12,2,4,0,1,1,0.67,6,11.74,11.9972,0,1
4/4/12,2,5,0,1,1,0.67,6,11.74,11.9972,0,27
4/4/12,2,6,0,1,2,0.58,0,11.74,11.9972,6,120
4/4/12,2,7,0,1,2,0.62,0,12.68,13.0004,12,354
4/4/12,2,8,0,1,2,0.72,7,12.68,13.0004,31,653
4/4/12,2,9,0,1,2,0.55,9,14.56,15.0002,47,316
4/4/12,2,10,0,1,2,0.45,9,17.38,18.0032,68,99
4/4/12,2,11,0,1,2,0.43,24,20.2,24.9992,61,152
4/4/12,2,12,0,1,2,0.46,28,20.2,24.9992,73,210
4/4/12,2,13,0,1,2,0.46,17,20.2,24.9992,70,181
4/4/12,2,14,0,1,2,0.46,13,21.14,24.9992,82,176
4/4/12,2,15,0,1,2,0.44,19,22.08,24.9992,86,182
4/4/12,2,16,0,1,2,0.44,19,22.08,24.9992,86,304
4/4/12,2,17,0,1,1,0.41,20,23.02,24.9992,99,645
4/4/12,2,18,0,1,1,0.41,17,23.02,24.9992,113,646
4/4/12,2,19,0,1,1,0.39,15,23.02,24.9992,75,419
4/4/12,2,20,0,1,1,0.27,15,22.08,24.9992,39,333
4/4/12,2,21,0,1,1,0.23,22,20.2,24.0026,43,255
4/4/12,2,22,0,1,1,0.22,11,18.32,18.9998,30,151
4/4/12,2,23,0,1,1,0.23,28,16.44,17,19,112
4/5/12,2,0,0,1,1,0.23,28,16.44,17,12,33
4/5/12,2,1,0,1,1,0.27,22,14.56,15.0002,4,9
4/5/12,2,2,0,1,1,0.33,30,13.62,13.997,7,11
4/5/12,2,3,0,1,1,0.41,20,11.74,11.9972,0,5
4/5/12,2,4,0,1,1,0.43,19,9.86,9.9974,0,1
4/5/12,2,5,0,1,1,0.43,19,9.86,9.9974,1,28
4/5/12,2,6,0,1,1,0.46,22,8.92,5.9978,8,118
4/5/12,2,7,0,1,1,0.49,13,7.98,5.9978,15,339
4/5/12,2,8,0,1,1,0.46,15,8.92,7.001,28,610
4/5/12,2,9,0,1,1,0.37,17,10.8,11.0006,61,290
4/5/12,2,10,0,1,1,0.35,19,11.74,11.9972,88,158
4/5/12,2,11,0,1,2,0.38,15,11.74,11.9972,109,159
4/5/12,2,12,0,1,1,0.33,0,12.68,13.0004,66,210
4/5/12,2,13,0,1,1,0.31,0,13.62,13.997,89,202
4/5/12,2,14,0,1,1,0.33,11,13.62,13.997,143,144
4/5/12,2,15,0,1,1,0.31,7,15.5,15.9968,98,171
4/5/12,2,16,0,1,1,0.31,13,15.5,15.9968,84,318
4/5/12,2,17,0,1,1,0.31,11,15.5,15.9968,145,677
4/5/12,2,18,0,1,1,0.31,7,15.5,15.9968,80,618
4/5/12,2,19,0,1,1,0.31,17,14.56,15.0002,64,423
4/5/12,2,20,0,1,1,0.41,13,12.68,13.0004,33,279
4/5/12,2,21,0,1,1,0.47,13,11.74,11.9972,25,209
4/5/12,2,22,0,1,1,0.47,13,10.8,11.0006,20,129
4/5/12,2,23,0,1,1,0.5,9,10.8,11.0006,12,124
4/6/12,2,0,0,1,1,0.43,0,10.8,11.0006,12,49
4/6/12,2,1,0,1,1,0.62,9,8.92,7.001,10,28
4/6/12,2,2,0,1,1,0.5,26,8.92,5.9978,6,5
4/6/12,2,3,0,1,1,0.53,22,7.98,3.998,3,5
4/6/12,2,4,0,1,1,0.49,17,7.98,5.0012,2,3
4/6/12,2,5,0,1,1,0.53,22,7.04,3.998,0,23
4/6/12,2,6,0,1,1,0.49,26,6.1,1.9982,0,80
4/6/12,2,7,0,1,1,0.49,19,6.1,3.0014,15,231
4/6/12,2,8,0,1,1,0.49,22,6.1,1.9982,19,489
4/6/12,2,9,0,1,1,0.42,22,7.98,3.998,58,318
4/6/12,2,10,0,1,1,0.4,22,8.92,5.9978,81,157
4/6/12,2,11,0,1,1,0.37,20,10.8,11.0006,112,179
4/6/12,2,12,0,1,1,0.35,20,11.74,11.9972,113,224
4/6/12,2,13,0,1,1,0.33,22,12.68,13.0004,173,238
4/6/12,2,14,0,1,1,0.29,26,14.56,15.0002,240,250
4/6/12,2,15,0,1,1,0.27,19,15.5,15.9968,218,319
4/6/12,2,16,0,1,1,0.22,28,15.5,15.9968,184,352
4/6/12,2,17,0,1,1,0.23,28,16.44,17,172,483
4/6/12,2,18,0,1,1,0.22,31,15.5,15.9968,104,380
4/6/12,2,19,0,1,1,0.23,20,14.56,15.0002,115,297
4/6/12,2,20,0,1,1,0.24,19,13.62,13.997,61,191
4/6/12,2,21,0,1,1,0.26,9,12.68,13.0004,54,136
4/6/12,2,22,0,1,1,0.35,15,10.8,11.0006,34,124
4/6/12,2,23,0,1,1,0.3,19,11.74,11.9972,21,92
4/7/12,2,0,0,0,1,0.26,20,11.74,11.9972,9,85
4/7/12,2,1,0,0,1,0.28,17,10.8,11.0006,9,60
4/7/12,2,2,0,0,1,0.29,24,8.92,5.9978,11,25
4/7/12,2,3,0,0,1,0.32,17,8.92,5.9978,7,21
4/7/12,2,4,0,0,1,0.36,11,7.04,5.0012,3,4
4/7/12,2,5,0,0,1,0.33,11,7.04,5.0012,0,2
4/7/12,2,6,0,0,1,0.36,13,7.04,5.0012,1,18
4/7/12,2,7,0,0,1,0.33,19,7.04,3.998,14,40
4/7/12,2,8,0,0,1,0.34,17,7.98,5.0012,29,94
4/7/12,2,9,0,0,1,0.3,17,10.8,11.0006,103,173
4/7/12,2,10,0,0,1,0.28,17,11.74,11.9972,187,176
