dteday,hr,temp_c,feels_like_c,hum,windspeed,weathersit,season,holiday,workingday
12/2/2023,20.0,10.8,10.8,0.9233,0.5,2,4,0,0
12/2/2023,21.0,11.2,11.2,0.9682,0.4,2,4,0,0
12/2/2023,22.0,9.7,9,0.9667,6.7,3,4,0,0
12/2/2023,23.0,11.6,11.6,0.9641,7.2,3,4,0,0
12/3/2023,0.0,11.7,11.7,0.9612999999999999,7.4,3,4,0,0
12/3/2023,1.0,11.2,11.2,0.9645999999999999,8.4,3,4,0,0
12/3/2023,2.0,11.1,11.1,0.9643,10.1,3,4,0,0
12/3/2023,3.0,10.8,10.8,0.9549,11.1,3,4,0,0
12/3/2023,4.0,10.9,10.9,0.9417,7.3,3,4,0,0
12/3/2023,5.0,11.2,11.2,0.963,10.7,3,4,0,0
12/3/2023,6.0,10.8,10.8,0.9184,9.5,3,4,0,0
12/3/2023,7.0,11.1,11.1,0.9294,9.4,3,4,0,0
12/3/2023,8.0,11.2,11.2,0.9301999999999999,0.8,3,4,0,0
12/3/2023,9.0,11.7,11.7,0.9362,5.1,2,4,0,0
12/3/2023,10.0,11.7,11.7,0.9634999999999999,6.3,2,4,0,0
12/3/2023,11.0,12.2,12.2,0.9649,5.4,2,4,0,0
12/3/2023,12.0,12.2,12.2,0.9662000000000001,4.7,2,4,0,0
12/3/2023,13.0,12.3,12.3,0.9645999999999999,0,2,4,0,0
12/3/2023,14.0,12,12,0.9598,0.5,2,4,0,0
12/3/2023,15.0,12.4,12.4,0.9638,5.3,2,4,0,0
12/3/2023,16.0,12.4,12.4,0.963,0.9,2,4,0,0
12/3/2023,17.0,12.9,12.9,0.9575,0.7,2,4,0,0
12/3/2023,18.0,12.3,12.3,0.9682,0.5,2,4,0,0
12/3/2023,19.0,12.3,12.3,0.9649,0,2,4,0,0
12/3/2023,20.0,13.4,13.4,0.9308,6.9,2,4,0,0
12/3/2023,21.0,11.3,11.3,0.9295,7.4,1,4,0,0
12/3/2023,22.0,10.1,10.1,0.9564,4.7,1,4,0,0
12/3/2023,23.0,10.5,10.5,0.9625,6.2,1,4,0,0
12/4/2023,0.0,10.4,10.4,0.922,0.3,2,4,0,1
12/4/2023,1.0,11.6,11.6,0.5948,23.8,1,4,0,1
12/4/2023,2.0,10.1,10.1,0.5690999999999999,13.5,1,4,0,1
12/4/2023,3.0,8.2,5.5,0.6338,16.5,1,4,0,1
12/4/2023,4.0,8.6,6.9,0.6198,10.4,1,4,0,1
12/4/2023,5.0,8,7.5,0.6481999999999999,5.1,1,4,0,1
12/4/2023,6.0,8.2,8.2,0.616,0,2,4,0,1
12/4/2023,7.0,7.5,6.3,0.7204999999999999,7.1,1,4,0,1
12/4/2023,8.0,7.4,7.4,0.7776000000000001,0,1,4,0,1
12/4/2023,9.0,9.1,7.6,0.7001999999999999,9.9,1,4,0,1
12/4/2023,10.0,10.1,10.1,0.6426999999999999,8.2,1,4,0,1
12/4/2023,11.0,11.7,11.7,0.5532,15.1,1,4,0,1
12/4/2023,12.0,13.1,13.1,0.46799999999999997,6.9,1,4,0,1
12/4/2023,13.0,12.8,12.8,0.49520000000000003,8.4,1,4,0,1
12/4/2023,14.0,12.8,12.8,0.4425,5.1,1,4,0,1
12/4/2023,15.0,12.8,12.8,0.4461,10,1,4,0,1
12/4/2023,16.0,12.2,12.2,0.4146,12.2,1,4,0,1
12/4/2023,17.0,10.7,10.7,0.512,14,1,4,0,1
12/4/2023,18.0,10.6,10.6,0.479,10.7,1,4,0,1
12/4/2023,19.0,9.8,8.7,0.5275,8.4,1,4,0,1
12/4/2023,20.0,8.7,7.9,0.5273,6.3,1,4,0,1
12/4/2023,21.0,7.3,6.3,0.6327,6.3,1,4,0,1
12/4/2023,22.0,7.5,5.4,0.5957,11.2,1,4,0,1
12/4/2023,23.0,5.7,4.2,0.6701999999999999,7.1,1,4,0,1
12/5/2023,0.0,6.1,4.3,0.6218,8.9,1,4,0,1
12/5/2023,1.0,4.7,2.5,0.6847,9,1,4,0,1
12/5/2023,2.0,4.7,1.9,0.6611,12,1,4,0,1
12/5/2023,3.0,5.2,3.5,0.6552,7.6,1,4,0,1
12/5/2023,4.0,4.5,2,0.6864,10.1,1,4,0,1
12/5/2023,5.0,5.1,2.8,0.6179,10.1,1,4,0,1
12/5/2023,6.0,5.5,3.4,0.6032,9.4,1,4,0,1
12/5/2023,7.0,4.7,2,0.636,11.4,1,4,0,1
12/5/2023,8.0,6,4,0.6095,9.3,1,4,0,1
12/5/2023,9.0,8.6,8.6,0.5017,2,1,4,0,1
12/5/2023,10.0,9.3,7.5,0.4645,11.3,1,4,0,1
12/5/2023,11.0,8.8,6.4,0.474,15.6,2,4,0,1
12/5/2023,12.0,9.9,8.5,0.4559,9.9,1,4,0,1
12/5/2023,13.0,10.1,10.1,0.46619999999999995,11.5,1,4,0,1
12/5/2023,14.0,10,10,0.4531,1.3,2,4,0,1
12/5/2023,15.0,10,9.1,0.4562,7.2,2,4,0,1
12/5/2023,16.0,9.3,8.5,0.48009999999999997,6.7,2,4,0,1
12/5/2023,17.0,8.6,7.9,0.5079,6.1,2,4,0,1
12/5/2023,18.0,8.1,7.1,0.5639,6.9,2,4,0,1
12/5/2023,19.0,7.6,5.9,0.5837,9.7,2,4,0,1
12/5/2023,20.0,6.6,5.3,0.625,6.9,1,4,0,1
12/5/2023,21.0,6.5,4.9,0.6738,7.8,2,4,0,1
12/5/2023,22.0,5.9,3.4,0.6775,11.9,2,4,0,1
12/5/2023,23.0,5.9,3.5,0.6794,11.6,2,4,0,1
12/6/2023,0.0,6,3.8,0.6774,10.2,2,4,0,1
12/6/2023,1.0,5.5,2.7,0.7048000000000001,13.5,2,4,0,1
12/6/2023,2.0,5.5,3,0.7323999999999999,11.7,2,4,0,1
12/6/2023,3.0,5.5,2.5,0.7339,14.6,2,4,0,1
12/6/2023,4.0,5.5,2.9,0.7373999999999999,11.9,2,4,0,1
12/6/2023,5.0,5,2.1,0.7948999999999999,12.5,2,4,0,1
12/6/2023,6.0,4.9,1.8,0.7694,14.2,2,4,0,1
12/6/2023,7.0,4.9,1.6,0.7429000000000001,15.6,2,4,0,1
12/6/2023,8.0,4.9,1.7,0.7628,14.5,2,4,0,1
12/6/2023,9.0,5.5,2.7,0.7278,13,2,4,0,1
12/6/2023,10.0,6,2.5,0.6520999999999999,19.2,1,4,0,1
12/6/2023,11.0,6.7,3.3,0.5916,18.7,1,4,0,1
12/6/2023,12.0,6.6,2.6,0.5276,24.7,2,4,0,1
12/6/2023,13.0,7,2.8,0.4962,28.3,2,4,0,1
12/6/2023,14.0,7.1,3.2,0.49079999999999996,25.7,1,4,0,1
12/6/2023,15.0,6.7,2.6,0.5029,26.3,2,4,0,1
12/6/2023,16.0,6.7,3.1,0.486,20.7,1,4,0,1
12/6/2023,17.0,6.2,2.9,0.46659999999999996,17,1,4,0,1
12/6/2023,18.0,6.1,2.1,0.4449,22.5,1,4,0,1
12/6/2023,19.0,5,2.2,0.4813,12.6,1,4,0,1
12/6/2023,20.0,4.9,1.3,0.4858,17.3,1,4,0,1
12/6/2023,21.0,4.8,1.6,0.4878,14.8,1,4,0,1
12/6/2023,22.0,3.8,1,0.5229,11.3,1,4,0,1
12/6/2023,23.0,3.3,0.6,0.5184000000000001,10.3,1,4,0,1
12/7/2023,0.0,3.3,1.1,0.5194,7.9,1,4,0,1
12/7/2023,1.0,1.5,-1.2,0.6171,8.6,1,4,0,1
12/7/2023,2.0,1.7,1.7,0.6041,0,1,4,0,1
12/7/2023,3.0,1.2,1.2,0.6277,1,1,4,0,1
12/7/2023,4.0,1.8,-1,0.6328,9.3,1,4,0,1
12/7/2023,5.0,2,-0.8,0.6459,9.6,1,4,0,1
12/7/2023,6.0,2.6,-0.4,0.6127,10.7,2,4,0,1
12/7/2023,7.0,1.5,-0.7,0.6529,7.1,1,4,0,1
12/7/2023,8.0,2,-1.2,0.6544,11.2,1,4,0,1
12/7/2023,9.0,3.2,0.6,0.5772999999999999,9.9,2,4,0,1
12/7/2023,10.0,3.8,1.1,0.5752,10.5,2,4,0,1
12/7/2023,11.0,4.4,1.3,0.55,13.1,2,4,0,1
12/7/2023,12.0,6.6,3.6,0.5221,16.3,2,4,0,1
12/7/2023,13.0,7.1,4,0.4932,17.6,2,4,0,1
12/7/2023,14.0,7.1,3.6,0.4946,21.4,1,4,0,1
12/7/2023,15.0,7.8,5,0.4854,16.3,2,4,0,1
12/7/2023,16.0,7.7,4.3,0.4711,22.1,2,4,0,1
12/7/2023,17.0,7.9,5.6,0.5104,13.5,2,4,0,1
12/7/2023,18.0,7.3,5.7,0.5367999999999999,8.7,2,4,0,1
12/7/2023,19.0,7.8,6.3,0.5046,8.6,1,4,0,1
12/7/2023,20.0,7.2,5.6,0.615,8.4,2,4,0,1
12/7/2023,21.0,7,5.9,0.6062,6.3,2,4,0,1
12/7/2023,22.0,6.8,6.8,0.6115999999999999,4.5,1,4,0,1
12/7/2023,23.0,6.6,6.6,0.5948,0,1,4,0,1
12/8/2023,0.0,5.5,5.5,0.69,0,1,4,0,1
12/8/2023,1.0,4.4,4.4,0.7686,0,1,4,0,1
12/8/2023,2.0,3.6,3.6,0.7513,0,1,4,0,1
12/8/2023,3.0,3.2,3.2,0.7731,0,1,4,0,1
12/8/2023,4.0,2.8,2.8,0.7967,0,1,4,0,1
12/8/2023,5.0,2.8,2.8,0.7979999999999999,0,1,4,0,1
12/8/2023,6.0,2.8,2.8,0.7992,0,1,4,0,1
12/8/2023,7.0,3.2,3.2,0.8290000000000001,0,1,4,0,1
12/8/2023,8.0,3.2,3.2,0.8337,0,1,4,0,1
12/8/2023,9.0,5.4,5.4,0.7156999999999999,4.5,1,4,0,1
12/8/2023,10.0,7.2,6.5,0.6547,5.1,1,4,0,1
12/8/2023,11.0,8.2,8.2,0.5979,1.6,1,4,0,1
12/8/2023,12.0,11.3,11.3,0.48840000000000006,11.2,1,4,0,1
12/8/2023,13.0,13.3,13.3,0.4144,14.3,1,4,0,1
12/8/2023,14.0,14.2,14.2,0.3917,12.3,1,4,0,1
12/8/2023,15.0,13.4,13.4,0.4393,13,1,4,0,1
12/8/2023,16.0,13.4,13.4,0.44420000000000004,13,1,4,0,1
12/8/2023,17.0,11.1,11.1,0.531,13.7,1,4,0,1
12/8/2023,18.0,10.3,10.3,0.5494,11,1,4,0,1
12/8/2023,19.0,10.1,10.1,0.5416,7.4,1,4,0,1
12/8/2023,20.0,8.5,7.1,0.6678000000000001,8.7,1,4,0,1
12/8/2023,21.0,8,6.9,0.7117,6.7,1,4,0,1
12/8/2023,22.0,6.8,5.1,0.7716,8.7,1,4,0,1
12/8/2023,23.0,7.7,7.7,0.7261,1,1,4,0,1
12/9/2023,0.0,6.6,6.6,0.755,1,1,4,0,0
12/9/2023,1.0,6.1,6.1,0.8022,0.5,1,4,0,0
12/9/2023,2.0,5.2,3.8,0.8547,6.3,1,4,0,0
12/9/2023,3.0,3.8,2.1,0.902,6.7,1,4,0,0
12/9/2023,4.0,3.8,2.3,0.9020999999999999,6.3,1,4,0,0
12/9/2023,5.0,2.8,2.8,0.9218000000000001,4.5,1,4,0,0
12/9/2023,6.0,2.9,0.7,0.8946,8.1,1,4,0,0
12/9/2023,7.0,2.7,1.5,0.8936,4.9,1,4,0,0
12/9/2023,8.0,2.7,1.4,0.9201,5.1,1,4,0,0
12/9/2023,9.0,5.5,4.7,0.8220999999999999,5.1,1,4,0,0
12/9/2023,10.0,7.3,6.6,0.7572,5.3,1,4,0,0
12/9/2023,11.0,9.5,8.2,0.6731,9,1,4,0,0
12/9/2023,12.0,11.3,11.3,0.5770000000000001,7.4,1,4,0,0
12/9/2023,13.0,12.4,12.4,0.5401,1.2,1,4,0,0
12/9/2023,14.0,13.5,13.5,0.4964,10.5,1,4,0,0
12/9/2023,15.0,12,12,0.5693,7.4,1,4,0,0
12/9/2023,16.0,12.3,12.3,0.5607,7.1,1,4,0,0
12/9/2023,17.0,11.7,11.7,0.5665,7.1,1,4,0,0
12/9/2023,18.0,9.7,9.7,0.6592,0,1,4,0,0
12/9/2023,19.0,10.1,10.1,0.6448,0.7,1,4,0,0
12/9/2023,20.0,9.7,8.9,0.6892,6.9,1,4,0,0
12/9/2023,21.0,10.3,10.3,0.6912,8.9,1,4,0,0
12/9/2023,22.0,10.9,10.9,0.696,10.5,1,4,0,0
12/9/2023,23.0,10,9.1,0.743,7.7,1,4,0,0
12/10/2023,0.0,10.1,10.1,0.7946,9.2,2,4,0,0
12/10/2023,1.0,11.6,11.6,0.7748999999999999,15.2,1,4,0,0
12/10/2023,2.0,10.7,10.7,0.8287,9.2,1,4,0,0
12/10/2023,3.0,12.4,12.4,0.8325,12.3,1,4,0,0
12/10/2023,4.0,12.1,12.1,0.8602,9.2,2,4,0,0
12/10/2023,5.0,13.1,13.1,0.8377,12.2,2,4,0,0
12/10/2023,6.0,12.7,12.7,0.8634999999999999,13.5,2,4,0,0
12/10/2023,7.0,11.9,11.9,0.8912,14.2,1,4,0,0
12/10/2023,8.0,15.1,15.1,0.8698999999999999,11.5,2,4,0,0
12/10/2023,9.0,13.5,13.5,0.9103,15.4,3,4,0,0
12/10/2023,10.0,13.6,13.6,0.9637,10.9,3,4,0,0
12/10/2023,11.0,14.5,14.5,0.9640000000000001,12.6,3,4,0,0
12/10/2023,12.0,14.6,14.6,0.9636,12.7,3,4,0,0
12/10/2023,13.0,16.7,16.7,0.9344,11.7,3,4,0,0
12/10/2023,14.0,16.3,16.3,0.9288,10.5,2,4,0,0
12/10/2023,15.0,16.3,16.3,0.9287000000000001,12.3,2,4,0,0
12/10/2023,16.0,16.7,16.7,0.935,9,3,4,0,0
12/10/2023,17.0,17.2,17.2,0.9377,9.8,3,4,0,0
12/10/2023,18.0,15,15,0.9589,5.4,3,4,0,0
12/10/2023,19.0,16.1,16.1,0.9651000000000001,1.3,3,4,0,0
12/10/2023,20.0,11.2,11.2,0.8615999999999999,31.6,3,4,0,0
12/10/2023,21.0,10,10,0.8675,35.6,3,4,0,0
12/10/2023,22.0,8.8,5,0.8344,31.2,3,4,0,0
12/10/2023,23.0,7.2,2.8,0.8583,30.8,3,4,0,0
12/11/2023,0.0,4.2,-0.8,0.8583,27.8,3,4,0,1
12/11/2023,1.0,3.4,-1.2,0.8865000000000001,22.5,3,4,0,1
12/11/2023,2.0,2.8,-0.9,0.8870999999999999,14.8,3,4,0,1
12/11/2023,3.0,2.2,-1.4,0.8984000000000001,13.1,3,4,0,1
12/11/2023,4.0,1.6,-2.9,0.8906999999999999,18.1,4,4,0,1
12/11/2023,5.0,2.1,-2.5,0.8986,19.2,3,4,0,1
12/11/2023,6.0,2.7,-0.4,0.8894,11.3,3,4,0,1
12/11/2023,7.0,2.7,-0.5,0.8634000000000001,12,1,4,0,1
12/11/2023,8.0,3.8,-0.1,0.7990999999999999,16.9,1,4,0,1
12/11/2023,9.0,5.7,3.2,0.728,11.2,1,4,0,1
12/11/2023,10.0,6.7,3.6,0.6772,16.6,1,4,0,1
12/11/2023,11.0,7.7,3.5,0.6063000000000001,31.4,1,4,0,1
12/11/2023,12.0,8.2,4.6,0.5565,24.9,1,4,0,1
12/11/2023,13.0,8.3,4.3,0.4772,30.7,1,4,0,1
12/11/2023,14.0,9.4,6.7,0.46140000000000003,18.4,1,4,0,1
12/11/2023,15.0,8.7,5.3,0.436,24.9,1,4,0,1
12/11/2023,16.0,8.1,4.3,0.42119999999999996,28.5,1,4,0,1
12/11/2023,17.0,6.6,3.3,0.4512,18.1,1,4,0,1
12/11/2023,18.0,5.5,2.1,0.46380000000000005,17.2,1,4,0,1
12/11/2023,19.0,4.9,0.7,0.48340000000000005,22,1,4,0,1
12/11/2023,20.0,2.9,-1.2,0.5342,17.2,1,4,0,1
12/11/2023,21.0,3.1,0.3,0.5304,10.2,1,4,0,1
12/11/2023,22.0,2.5,0.3,0.5782,7.7,1,4,0,1
12/11/2023,23.0,1.7,-0.2,0.6396000000000001,6.3,1,4,0,1
12/12/2023,0.0,1.1,-1.4,0.6962,7.8,1,4,0,1
12/12/2023,1.0,0.7,-2.8,0.6920000000000001,11.2,1,4,0,1
12/12/2023,2.0,1.2,-1.2,0.6675,7.6,1,4,0,1
12/12/2023,3.0,0,-2.1,0.7433,6.3,1,4,0,1
12/12/2023,4.0,0.4,0.4,0.7012999999999999,4.5,1,4,0,1
12/12/2023,5.0,1.1,-1.7,0.6054999999999999,9.2,1,4,0,1
12/12/2023,6.0,1.1,-2.3,0.6041,11.4,1,4,0,1
12/12/2023,7.0,-0.6,-3.9,0.7240000000000001,9.4,1,4,0,1
12/12/2023,8.0,-0.5,-0.5,0.7472,4.5,1,4,0,1
12/12/2023,9.0,2.6,0.7,0.6562,6.7,1,4,0,1
12/12/2023,10.0,4.4,1.7,0.6746,11.2,1,4,0,1
12/12/2023,11.0,5.7,2.6,0.5372,15,1,4,0,1
12/12/2023,12.0,6.7,3.7,0.5265,15.9,1,4,0,1
12/12/2023,13.0,7.8,5.3,0.4464,14.5,1,4,0,1
12/12/2023,14.0,8.3,5.4,0.4465,19.2,1,4,0,1
12/12/2023,15.0,8.3,5.6,0.4462,17.5,1,4,0,1
12/12/2023,16.0,8.2,5.4,0.40590000000000004,17.5,1,4,0,1
12/12/2023,17.0,6.2,3.7,0.4987,11.7,1,4,0,1
12/12/2023,18.0,5.5,2.7,0.6,13.2,1,4,0,1
12/12/2023,19.0,4.7,2,0.578,11.6,1,4,0,1
12/12/2023,20.0,4.6,1.8,0.5814,11.9,1,4,0,1
12/12/2023,21.0,4,1.3,0.6355,10.5,1,4,0,1
12/12/2023,22.0,3.4,1,0.6344,8.9,1,4,0,1
12/12/2023,23.0,3.3,1,0.685,8.6,1,4,0,1
12/13/2023,0.0,3.2,0.3,0.6728000000000001,11,1,4,0,1
12/13/2023,1.0,2.8,0.9,0.6604000000000001,7.1,1,4,0,1
12/13/2023,2.0,1.7,-1.2,0.7451000000000001,9.9,1,4,0,1
12/13/2023,3.0,1.8,-1.3,0.7611,10.4,1,4,0,1
12/13/2023,4.0,1.4,-1.3,0.7295,8.6,1,4,0,1
12/13/2023,5.0,1,-0.4,0.7691,5.1,1,4,0,1
12/13/2023,6.0,0.6,0.6,0.7948000000000001,4.5,1,4,0,1
12/13/2023,7.0,1,-1.4,0.8528,7.8,1,4,0,1
12/13/2023,8.0,1.6,-1.3,0.8613,9.7,1,4,0,1
12/13/2023,9.0,5,3.3,0.7378,7.2,1,4,0,1
12/13/2023,10.0,9.1,6.1,0.4175,21.8,1,4,0,1
12/13/2023,11.0,11,11,0.3274,17.9,1,4,0,1
12/13/2023,12.0,11,11,0.2761,20.5,1,4,0,1
12/13/2023,13.0,10.1,10.1,0.2475,18.6,1,4,0,1
12/13/2023,14.0,10,10,0.2551,19.7,1,4,0,1
12/13/2023,15.0,9.4,6.8,0.2842,18.1,1,4,0,1
12/13/2023,16.0,9.3,7.1,0.2977,14.8,1,4,0,1
12/13/2023,17.0,7.2,6,0.33030000000000004,6.9,1,4,0,1
12/13/2023,18.0,7.2,7.2,0.33159999999999995,4.5,1,4,0,1
12/13/2023,19.0,6,3.9,0.3577,9.9,1,4,0,1
12/13/2023,20.0,4.3,1.7,0.4682,10.4,1,4,0,1
12/13/2023,21.0,5.2,1.8,0.3411,17,1,4,0,1
12/13/2023,22.0,3,-0.7,0.4661,14.9,1,4,0,1
12/13/2023,23.0,3.8,0.3,0.3978,15.2,1,4,0,1
12/14/2023,0.0,2.9,0.4,0.4366,8.7,1,4,0,1
12/14/2023,1.0,2.6,0.7,0.4299,6.7,1,4,0,1
12/14/2023,2.0,1.6,1.6,0.5334,0.7,1,4,0,1
12/14/2023,3.0,0.5,0.5,0.5982,0,1,4,0,1
12/14/2023,4.0,0.6,-1.7,0.5931000000000001,6.9,1,4,0,1
12/14/2023,5.0,-1,-2.7,0.6956,5.1,1,4,0,1
12/14/2023,6.0,-0.7,-2.7,0.6797,5.6,1,4,0,1
12/14/2023,7.0,-0.1,-0.1,0.6248,0.7,1,4,0,1
12/14/2023,8.0,-1.6,-5.2,0.7223,10.1,1,4,0,1
12/14/2023,9.0,2.5,0.2,0.5826,7.8,1,4,0,1
12/14/2023,10.0,4.9,4.9,0.4557,0,1,4,0,1
12/14/2023,11.0,7,5.4,0.2873,8.2,1,4,0,1
12/14/2023,12.0,7.2,5.8,0.281,7.5,1,4,0,1
12/14/2023,13.0,7.2,7.2,0.3172,1.4,1,4,0,1
12/14/2023,14.0,7.9,6.8,0.295,7.2,1,4,0,1
12/14/2023,15.0,8.4,8.4,0.27690000000000003,1.4,1,4,0,1
12/14/2023,16.0,9.2,8.2,0.2444,7.2,1,4,0,1
12/14/2023,17.0,7.6,7,0.2766,5.1,1,4,0,1
12/14/2023,18.0,5.7,3.2,0.3997,11.6,1,4,0,1
12/14/2023,19.0,4.3,2.2,0.41950000000000004,8.4,1,4,0,1
12/14/2023,20.0,3.2,0.9,0.5034000000000001,8.4,1,4,0,1
12/14/2023,21.0,3.3,0.6,0.5297,10.2,1,4,0,1
12/14/2023,22.0,2.8,0.4,0.5754,8.4,1,4,0,1
12/14/2023,23.0,2.3,-0.2,0.5766,8.4,1,4,0,1
12/15/2023,0.0,2.7,0.3,0.5587,8.6,1,4,0,1
12/15/2023,1.0,1.7,-1.3,0.6274000000000001,10.2,1,4,0,1
12/15/2023,2.0,1.2,1.2,0.6715000000000001,4.5,1,4,0,1
12/15/2023,3.0,0.5,-2.3,0.6536,8.6,1,4,0,1
12/15/2023,4.0,0.9,0.9,0.6189,0.8,1,4,0,1
12/15/2023,5.0,1.3,-0.3,0.623,5.4,1,4,0,1
12/15/2023,6.0,0.6,-1.4,0.6805,6.3,1,4,0,1
12/15/2023,7.0,1.1,-0.9,0.634,6.3,1,4,0,1
12/15/2023,8.0,1.2,-0.8,0.6811,6.3,1,4,0,1
12/15/2023,9.0,3.7,1.4,0.6849,8.6,1,4,0,1
12/15/2023,10.0,6.5,4.7,0.5722999999999999,9,1,4,0,1
12/15/2023,11.0,9.7,8.1,0.4793,10.8,1,4,0,1
12/15/2023,12.0,14.8,14.8,0.2797,18.2,1,4,0,1
12/15/2023,13.0,14.9,14.9,0.2884,18.5,1,4,0,1
12/15/2023,14.0,16,16,0.2814,11.9,1,4,0,1
12/15/2023,15.0,16.1,16.1,0.2816,13.3,1,4,0,1
12/15/2023,16.0,15.5,15.5,0.293,10.3,1,4,0,1
12/15/2023,17.0,13.6,13.6,0.3094,12.4,1,4,0,1
12/15/2023,18.0,12.8,12.8,0.3258,7.1,1,4,0,1
12/15/2023,19.0,8.8,7.8,0.4858,6.9,1,4,0,1
12/15/2023,20.0,7.9,7.9,0.5336,0.7,1,4,0,1
12/15/2023,21.0,6.6,5.4,0.5686,6.9,1,4,0,1
12/15/2023,22.0,5.6,3.5,0.746,9.3,1,4,0,1
12/15/2023,23.0,5.9,4.5,0.6592,7.2,1,4,0,1
12/16/2023,0.0,4.1,4.1,0.7448,0,1,4,0,0
12/16/2023,1.0,4.4,4.4,0.797,0,1,4,0,0
12/16/2023,2.0,3.9,3.9,0.8576,1,1,4,0,0
12/16/2023,3.0,3.3,3.3,0.8398,0.7,1,4,0,0
12/16/2023,4.0,2.9,2.9,0.8637999999999999,0,1,4,0,0
12/16/2023,5.0,2.7,2.7,0.8719,0.5,1,4,0,0
12/16/2023,6.0,2.3,1,0.8112999999999999,5.1,1,4,0,0
12/16/2023,7.0,2.9,2.9,0.7806000000000001,0.5,1,4,0,0
12/16/2023,8.0,2.9,2.9,0.7495999999999999,0,1,4,0,0
12/16/2023,9.0,4.8,4.8,0.7905,4.5,1,4,0,0
12/16/2023,10.0,7.6,6.8,0.6274000000000001,5.8,1,4,0,0
12/16/2023,11.0,11.9,11.9,0.4496,6.7,1,4,0,0
12/16/2023,12.0,13.4,13.4,0.39280000000000004,11,1,4,0,0
12/16/2023,13.0,14.4,14.4,0.3671,9.7,1,4,0,0
12/16/2023,14.0,14.9,14.9,0.3385,1.3,1,4,0,0
12/16/2023,15.0,14.4,14.4,0.3663,1.1,1,4,0,0
12/16/2023,16.0,12.3,12.3,0.4205,10.2,1,4,0,0
12/16/2023,17.0,11,11,0.4839,8.4,1,4,0,0
12/16/2023,18.0,9,7.4,0.5694,9.9,1,4,0,0
12/16/2023,19.0,8.9,7.5,0.5748,9.3,1,4,0,0
12/16/2023,20.0,8.8,7.4,0.5605,8.7,1,4,0,0
12/16/2023,21.0,7.8,5.5,0.6206,13.1,1,4,0,0
12/16/2023,22.0,6.7,6.7,0.6915,1,1,4,0,0
12/16/2023,23.0,6.7,5,0.7173999999999999,8.6,1,4,0,0
12/17/2023,0.0,5.8,3.6,0.8227,10.1,1,4,0,0
12/17/2023,1.0,5.3,3.1,0.8540000000000001,9.7,1,4,0,0
12/17/2023,2.0,5.5,2.9,0.8851,11.6,2,4,0,0
12/17/2023,3.0,6.6,4.9,0.8954000000000001,8.4,2,4,0,0
12/17/2023,4.0,6.7,4.6,0.8952,10.4,2,4,0,0
12/17/2023,5.0,6.7,4.6,0.9329000000000001,10.5,2,4,0,0
12/17/2023,6.0,7.2,5.3,0.9076000000000001,10.1,2,4,0,0
12/17/2023,7.0,7.2,5.3,0.9334,10.2,2,4,0,0
12/17/2023,8.0,7.8,6.3,0.9281,8.6,2,4,0,0
12/17/2023,9.0,8.3,6.8,0.9287000000000001,9,2,4,0,0
12/17/2023,10.0,8.5,6.8,0.9619,10.2,2,4,0,0
12/17/2023,11.0,8.9,7.5,0.9634,9,2,4,0,0
12/17/2023,12.0,10.1,10.1,0.9227,9,2,4,0,0
12/17/2023,13.0,11.6,11.6,0.8582,8.6,2,4,0,0
12/17/2023,14.0,12.2,12.2,0.8659,7.4,1,4,0,0
12/17/2023,15.0,12.8,12.8,0.8703,7.1,2,4,0,0
12/17/2023,16.0,12.2,12.2,0.9333,7.2,3,4,0,0
12/17/2023,17.0,11.8,11.8,0.9368000000000001,7.4,3,4,0,0
12/17/2023,18.0,11.9,11.9,0.9611,10.5,3,4,0,0
12/17/2023,19.0,12.3,12.3,0.9357,17.5,3,4,0,0
12/17/2023,20.0,12.4,12.4,0.9351999999999999,15,3,4,0,0
12/17/2023,21.0,12.9,12.9,0.9545,26.8,3,4,0,0
12/17/2023,22.0,12.9,12.9,0.9562,25.1,3,4,0,0
12/17/2023,23.0,12.9,12.9,0.9553,14.9,3,4,0,0
12/18/2023,0.0,12.9,12.9,0.9562,14.2,3,4,0,1
12/18/2023,1.0,13.3,13.3,0.9639,14.8,3,4,0,1
12/18/2023,2.0,12.9,12.9,0.9257,24.8,3,4,0,1
12/18/2023,3.0,12.3,12.3,0.9284,28.9,3,4,0,1
12/18/2023,4.0,12.2,12.2,0.9016,40.3,3,4,0,1
12/18/2023,5.0,12.2,12.2,0.831,30.9,3,4,0,1
12/18/2023,6.0,11.2,11.2,0.8562000000000001,29,2,4,0,1
12/18/2023,7.0,11.6,11.6,0.7442,26.6,2,4,0,1
12/18/2023,8.0,11.6,11.6,0.6886,40.2,3,4,0,1
12/18/2023,9.0,11.6,11.6,0.5888,32,3,4,0,1
12/18/2023,10.0,11.7,11.7,0.5416,41.5,1,4,0,1
12/18/2023,11.0,11.7,11.7,0.4854,42.4,1,4,0,1
12/18/2023,12.0,11.3,11.3,0.47979999999999995,22.7,1,4,0,1
12/18/2023,13.0,11.7,11.7,0.4629,36,1,4,0,1
12/18/2023,14.0,12.2,12.2,0.4089,32.8,1,4,0,1
12/18/2023,15.0,12.2,12.2,0.39159999999999995,31.3,1,4,0,1
12/18/2023,16.0,11.1,11.1,0.41090000000000004,30.2,2,4,0,1
12/18/2023,17.0,8.3,4.6,0.4742,27.3,1,4,0,1
