Year,Month,Day,Hours,Minutes,Time-since-start,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
2016,5,26,0,50,19487,60,0,24.06753247,39.44584416,23.07292208,38.67662338,24.91688312,37.89155844,23.85753247,39.00519481,21.34194805,50.46883117,15.58138528,25.45844156,23.2987013,37.01818182,24.14155844,42.15714286,22.1,40.83549784,1.06E+01,757,92.83333333,2,62,9.52E+00,43.89391524,43.89391524
2016,4,19,10,30,14217,40,0,21.29,39.7,21.53,39,22,37.09,21.7,37.2,19.79,46.5,14.25666667,13.96666667,20.29,32.9,21.5,40.79,20.29,39,9.65E+00,765.3,81.5,1.5,26.5,6.60E+00,31.0716694,31.0716694
2016,3,11,4,40,8566,20,0,20.7,36.5,17.1,41.43333333,20.6,37.2,20,33.79,17.89,50.29,-0.025,69.0925,19.5,35.5,21.16666667,43.16333333,18.2,41.09,-6.67E-02,763.5333333,92,1.666666667,37,-1.20E+00,29.35221242,29.35221242
2016,5,18,20,50,18455,160,0,23.7,43.5,22.39,42.812,24.29,39.96666667,23.7,41.43,21.06,51.014,10.86,41.73333333,23,40.96666667,24.89,44.19428571,22.29,40.4,1.19E+01,748.3333333,92,4.833333333,28,1.06E+01,2.870704746,2.870704746
2016,2,8,16,20,4028,140,20,21.39,43.33333333,20.73,41.66333333,24.79,43.86333333,21.5,42.4,18.86777778,53.12055556,8.763333333,63.56666667,19.6,35.09611111,22.56111111,44.89222222,19,42.2,7.97E+00,740.4,70.33333333,11.33333333,48.33333333,2.83E+00,39.77350233,39.77350233
2016,2,21,18,0,5910,100,20,21.6,46.52666667,20.7,45.43333333,21.6,43.79,22.42666667,44.62666667,18.6,58.418,12,80.34,18.29,44.79,22.2,49.5,18.39,46.79,1.18E+01,754.8,84,11,40,9.20E+00,33.76548906,33.76548906
2016,1,21,16,20,1436,40,0,19.89,36.86333333,19.23,36.12666667,18.5,38.09,18.46333333,36.86333333,18,39.725,2.826666667,94.56666667,18.29,28.84722222,19.785,36.55555556,16.1,37.79,3.77E+00,764.1666667,63.33333333,1,36.33333333,-2.70E+00,27.60468972,27.60468972
2016,3,7,21,30,8091,100,30,21.29,38.225,19.2,39.16333333,21.46333333,36.52666667,19.76,35.09666667,17.4175,47.6175,-0.490909091,77.69,18.39,31.76,21.1,38.29,17.6,35.76,1.25E+00,752.55,92.5,1,25,2.00E-01,42.25508842,42.25508842
2016,3,24,7,20,10454,50,0,21.39,39.73,18.6,43.79,22.13333333,38.32666667,20.6,37.03,19.39,48.23,5.966666667,59.33333333,20.5,38.76,22.35666667,45.12666667,19.6,42.2,5.83E+00,756.4,87,1.666666667,50,3.80E+00,26.31765354,26.31765354
2016,1,24,17,40,1876,70,10,21.6,44.13333333,20.89,43.26,20.6,45.86,17.7,46.7,18.96277778,50.80611111,8,99.9,15.96333333,44.56,19.61111111,50.75722222,15.72666667,48.62666667,7.97E+00,767.5,96,4.333333333,63.66666667,7.37E+00,17.83020601,17.83020601
2016,3,30,12,20,11348,70,0,21.7,42.4,21.26,40.62666667,22.6,39.5,21.2,41.46333333,20.03333333,47.73,12.86,16.83333333,20.89,33.93333333,23.79,41.545,20.5,40.06,9.70E+00,753.3333333,65,6,32.66666667,3.37E+00,13.09082074,13.09082074
2016,1,20,14,30,1281,30,0,17.7,36.09,16.7,36.5,18.2,37.46666667,16.6,35.79,16.5,53.46,2.26,97.12666667,16.39,30.7,19.63333333,40.515,15.8,36.23,4.50E-01,760.3,80.5,2,62,-2.55E+00,29.81658267,29.81658267
2016,1,23,7,50,1673,20,0,17.2,43.32666667,16.29,43.7,17.6,41.5,15.3,42.9,15.5,49.09,6.093333333,99.9,15.69,38.5,16.58333333,46.37555556,15.1,42.9,5.65E+00,767.7333333,99,3.166666667,42.33333333,5.53E+00,5.081045057,5.081045057
2016,2,28,2,40,6826,60,0,20.6,35,18.7,35.73,20.79,36.4,19.1,33.5,17.7,51.4,0.166666667,56.42666667,19.6,33.51285714,21.63333333,40.9,18,39.79,5.67E-01,754.2,74,5,23,-3.63E+00,28.11415226,28.11415226
2016,3,4,0,20,7532,40,0,22.13333333,36.9,20.29,37.29,20.79,37.9,19.86142857,35.36857143,19.05714286,52.47142857,1.6375,78.4625,19.1,31.43714286,21.5,41.88285714,18.46857143,39.29571429,2.87E+00,747.6666667,84.66666667,3.333333333,32.66666667,5.00E-01,47.18429761,47.18429761
2016,5,18,18,10,18439,150,10,23.6,42.66333333,23.29,39.89714286,24.29,39.06,23.32333333,39.83333333,20.89,47.714,14.6,28.72666667,22.7,37.72333333,24.1,43.88375,22.5,39.72571429,1.48E+01,748.9,66.83333333,6.666666667,27.16666667,8.33E+00,17.89148734,17.89148734
2016,4,1,12,40,11638,20,0,22.13333333,39.4,23.06666667,36.59,22.29,37.9,21.2,38.4,19.7,46.09,11.06333333,39.29,21,33.06,23.1,40.2,20.42666667,41.53,9.33E+00,761.1666667,75.66666667,1.333333333,23.33333333,5.20E+00,49.66266331,49.66266331
2016,3,26,0,50,10703,50,0,22.79,38.09,19.29,42.32666667,23.29,37.5,20.6,40.5,19.7,47.29,1.955555556,68.11888889,20.80111111,36.20166667,22.97555556,43.90333333,19.79,40.9,2.17E+00,758.8666667,92,1,25.83333333,9.33E-01,5.404514377,5.404514377
2016,3,31,14,10,11503,110,0,21.2,39.59,19.39,41.73,22.1,37.59,20.53333333,40.03,20.39,46.82666667,9,60.4,20.2,34.5,24.26,40.79,20,38.4,7.93E+00,754.55,85.16666667,4,28.83333333,5.50E+00,3.833565314,3.833565314
2016,4,19,23,0,14292,60,10,21.89,38.59,19.6,39.59,22.03333333,37.32666667,21.89,35.7,20.32333333,52.36,6.333333333,35.55666667,20.7,30.89142857,22.1,42.8,20,37.76666667,7.30E+00,767.1,79,4,40,3.90E+00,30.67190837,30.67190837
2016,1,18,18,30,1017,660,10,19.1,40.93333333,17.79,41.43333333,19.35666667,40.2,18.46333333,38.16333333,17.34,54.5,-2.155,90.73833333,18.6,34.59,19.412,42.196,17,37.2,-2.25E+00,756.6,85,3,24,-4.45E+00,14.8242399,14.8242399
2016,5,14,18,30,17865,110,10,25.1,39.96333333,23.39285714,36.85428571,23.76,32.46,24.89,34.13333333,23.99857143,39.66571429,11,1,24.7,27.39,26.478,33.476,23.1,30.716,1.09E+01,758.65,52.5,7.5,34.5,1.50E+00,27.4267275,27.4267275
2016,5,24,21,20,19322,80,0,24.6,40.4,22.89,40.09,25.13333333,38.7,24.12,39.572,22.812,43.614,10.89,14.33333333,23.29,33.82666667,25.1,45.11,22.39,36.775,1.10E+01,758.1,71,5,29,5.83E+00,20.19049444,20.19049444
2016,1,26,16,20,2156,50,0,19.89,45.5,19.29,44.66333333,20.39,44.09,19,46,17.6,52.7,10.53333333,80.63,17.79,42.59,18.29,49.08,17.29,48.09,1.00E+01,760.4666667,76.66666667,8,40,6.07E+00,35.54023658,35.54023658
2016,5,17,23,0,18324,30,0,23.7,41.26,22.29,40.79,24.39,38.5,23.5,39,21.39,58.22,12.89,20.59428571,23.2,40.41428571,24.2,43.3425,22.6,41.77714286,1.15E+01,756.3,85,2,26,9.00E+00,3.861631011,3.861631011
2016,5,2,21,30,16155,80,30,22.79,38.79,21.56666667,38.7,23,37.16333333,22.6,38.66333333,20.1,50.16333333,12.92666667,21.52666667,21,38.9,23.92666667,43.1,19.79,39.29,1.28E+01,760.6,79.5,2.5,40,9.30E+00,23.9065511,23.9065511
2016,3,6,20,20,7940,350,10,20.23,40.8,18.5,40.65666667,20.2,39.52666667,18.79,38.13333333,18.03333333,68.59,0.633333333,77.52666667,18,30.96333333,22,38.2,17.7,36.59,1.57E+00,747.9333333,96,1,25.33333333,9.33E-01,12.84548347,12.84548347
2016,3,18,8,50,9599,50,0,21.2,36.09,17.79,40.56,21.29,35.7,20.79,33.29,18.89,68.66,3.163333333,74.19,20,28.7,21.76,37.86333333,19.73,37.62666667,2.37E+00,763.5666667,99.16666667,3,9.5,2.28E+00,14.22322759,14.22322759
2016,2,17,10,20,5288,100,0,19.7,33.8175,17.9975,34.32,19.89,35.92857143,19.39,32.96333333,18.2,45.28285714,-1.833333333,83.62333333,18.39,28.03333333,20.2,35.82666667,17.5,34.63333333,-2.33E-01,761.8666667,80.66666667,1,50.33333333,-3.23E+00,30.93543376,30.93543376
2016,3,11,23,0,8676,70,0,21.32333333,35.96666667,18.82333333,38.76,20.2,36.23,19.89,34.62666667,18.85666667,45.03333333,4.156666667,51.39666667,20.1,29.03,22.5,38.79666667,18.5,39.23,4.50E+00,766.6,83,2,52,1.90E+00,28.82860001,28.82860001
2016,1,22,0,30,1485,40,0,20.29,37.12666667,19.46333333,36.7,19.42666667,39.93333333,17,38.09,17.53888889,43.97611111,-1.6,94.86666667,16.64444444,32.04,19.42666667,44.07944444,15.89,40.65666667,-1.50E-01,765.1,88.5,3.5,61,-1.80E+00,22.24513142,22.24513142
2016,3,7,5,10,7993,60,0,19.26,36.96666667,17,39.5,19.7,38.79,18.7,36.5,17.32333333,56.93333333,1.133333333,77.22666667,17.7,31.89,20.7,43.79,17.6,40.7,1.67E-02,747.1166667,100,1,15.33333333,1.67E-02,20.91195363,20.91195363
2016,2,4,1,0,3360,40,0,21.89,42.9,21.1,41.93333333,22.5,43.93888889,20.63333333,42.15666667,19.1,60.37777778,2.145,87.545,18.6,38.025,22.715,47.44777778,18.29,46.63333333,1.70E+00,765.6,92,3,29,5.00E-01,23.3663317,23.3663317
2016,4,8,17,10,12673,300,10,21.89,43.59,20.7,42.43333333,23.96333333,40.16333333,21,39.29,20.2,49.09,13.118,13.598,21.85666667,33.83333333,23.754,39.29,20.7,40.93333333,1.04E+01,753.3666667,68.16666667,4.833333333,40,4.83E+00,36.39891604,36.39891604
2016,2,23,10,10,6151,220,0,20.6,42.73,19.06666667,43.5,21.2,41.29,21.65666667,41.53,18.7,50.9,5.333333333,87.76333333,18.89,38.76,20.66666667,45.06,18.5,43.19428571,5.40E+00,755.55,88.5,4.166666667,29.16666667,3.55E+00,16.02332767,16.02332767
2016,5,4,13,20,16394,70,0,23,33.9,24.7,28.66666667,23,33.5,23.2,33,20.6,47.29,17.2,1,21.55714286,30.08285714,23.39,36.06,20.54,36.9,1.48E+01,766.4666667,38.66666667,2.333333333,40,8.33E-01,0.792318163,0.792318163
2016,3,29,19,50,11249,140,0,22.5,40.46333333,20.6,40.29,22.6,38.59,21.5,38.72333333,20.1,48.63333333,10.46333333,24.79,21.29,31.16666667,24.79,38.59,20.42666667,37.09,1.02E+01,751.05,64.83333333,3.166666667,40,3.83E+00,18.16473003,18.16473003
2016,1,11,23,0,36,60,20,21.6,44.2,21,43.59,20.4175,45.545,21.16666667,46.52666667,19.29,51.23,5.966666667,84.79,17.7,42.76,19.35666667,49.43,16.89,44.5,5.90E+00,736.3,87,7,40,3.80E+00,39.71199304,39.71199304
2016,3,20,17,40,9940,110,0,22.7,37.13333333,21.1,36.93333333,22.6,35.86333333,20.29,35.16333333,19.1,45.73,9.36,26.56666667,19.1,30.1,23.79,36.79,19.6,37.26,7.90E+00,760.6666667,70.33333333,4,40,2.83E+00,42.44826691,42.44826691
2016,5,25,20,30,19461,160,0,24.37142857,37.72714286,23.51357143,35.67142857,24.86285714,36.87857143,24.16142857,38.22857143,21.37571429,50.38357143,18.23428571,8.271428571,23.36285714,35.6,24.42857143,41.02428571,22.1,38.64857143,1.57E+01,756.2,60.5,1.5,33,8.00E+00,30.87495344,30.87495344
2016,1,18,19,20,1022,90,10,19.35666667,41.96,18.13333333,41.93333333,19.39,40.05,18.29,38.4,17.29,54.33,-2.7,90.15111111,18.51666667,34.88166667,20.0375,43.485,16.89,37.29,-2.50E+00,756.7,81.33333333,3,25,-5.27E+00,8.733083948,8.733083948
2016,4,25,23,30,15159,60,20,21.7,37.9,19.2,40.06,21.7,36.56,21.39,37.5,20,52.43333333,3.163333333,53.5,20.6,32.22571429,23.16666667,43.09,19.5,37.43333333,4.25E+00,748.95,92.5,4,47.5,3.15E+00,11.90073955,11.90073955
2016,2,29,19,50,7073,90,10,21.6,36.69333333,19.29,36.16333333,22.5,34.5,19.6,33.26,17.23,47.23,1.9,45.76666667,21.29,24.35666667,22.79,33.46333333,18.39,38.29,1.68E+00,763.5666667,76.5,3,26.33333333,-2.03E+00,11.49330615,11.49330615
2016,4,24,10,30,14937,90,0,21.39,36.62666667,19.2,38.56,22.79,34.5,21.79,34,20.6,52.16666667,6.09,38.6,21.55714286,31.89142857,23,38.03,20.39,36.86333333,4.95E+00,757.9,81.5,4,29,2.00E+00,15.38176718,15.38176718
2016,3,23,22,40,10402,50,20,22.53333333,38.4,20.53333333,40.26,22.1,38.2,23,37.93,20.03333333,47.2,7.06,50,20.5,36.36333333,23.5,41.96666667,19.42666667,38.23,6.27E+00,756.9333333,86,2,32.66666667,4.00E+00,47.50753288,47.50753288
2016,3,2,6,10,7279,30,0,20.1,39.9,18.5,41.2,20.79,39,18.79,38.82666667,18.6,44.09,7.366666667,71.9,18.46333333,34.96666667,20.29,48.32666667,18.1,42.53,7.27E+00,746.6833333,80.5,7.166666667,37.66666667,4.13E+00,25.39520528,25.39520528
2016,4,11,0,40,13006,60,0,22.46333333,39.5,20.03333333,42.03,23,39.7,21.5,38.5,20.6,52.378,9.533333333,28.63333333,22.46333333,37.5,22.93714286,38.59857143,20.7,42.36333333,1.06E+01,750.6,67,4,40,4.73E+00,2.116615803,2.116615803
2016,1,21,19,0,1452,890,20,19.73,37.86333333,18.56666667,34.09,18.39,36.86333333,17.6,35.13333333,17.86777778,37.72833333,-1.73,91.23,17.235,28.15388889,19.39,37.22888889,16,36.73,-8.00E-01,764.5,84,1,64,-3.20E+00,3.221583075,3.221583075
2016,2,5,10,40,3562,20,0,21.23,46.66333333,20.53333333,45.2,21.6,44.38166667,19.79,47.09,18.6,59.045,9.726666667,98.72666667,18.39,44.13277778,20.37333333,51.235,18.6,49.23,9.33E+00,763.6333333,95.33333333,4.666666667,30.33333333,8.63E+00,3.119480924,3.119480924
2016,2,13,13,50,4733,100,0,20.32333333,41.66333333,18.72666667,42.9,21.29,39.32666667,18.5,39.1175,18.39,52.42055556,4.656666667,87.8,18.77,35.03388889,21.755,42.51,18.2,38.59,3.17E+00,733.0666667,94.83333333,4.166666667,63.66666667,2.35E+00,31.90674956,31.90674956
2016,3,24,10,20,10472,60,20,21.2,39.79,18.66666667,43.46666667,22,38.06,21.13333333,38.29,19.29,47.9,8.7,48.75,20.2,35.93333333,21.89,41.56,19.42666667,40,7.27E+00,756.9,76.66666667,2.333333333,24,3.40E+00,9.730229783,9.730229783
2016,1,13,8,40,238,350,20,18.79,43.9,18,43.36333333,19.39,43.59,18.49666667,43.86333333,18.2,55.73333333,5.466666667,79.06,17.7,41.23,18.29,49.76,17.1,47.06666667,5.00E+00,754.9,88.66666667,4.333333333,26,3.27E+00,21.48122039,21.48122039
2016,3,6,9,20,7874,40,0,18.6,38.56,16.7,41.065,20.125,37.7225,17.29,37.4,17.6,52.32666667,3.2,75.36666667,18,32.59,20.29,44,18.025,42.045,2.90E+00,746.1,95,5.333333333,20,2.10E+00,41.13152268,41.13152268
2016,5,18,5,40,18364,70,10,23.2,41.29,20.89,43.656,24.5,38.86333333,23.1,38.82666667,21.39,48.356,10.3,42.9,23.2,40.62666667,23.6,43.79,22.7,43.79,1.01E+01,753.7333333,88.33333333,1,20.66666667,8.23E+00,37.9249779,37.9249779
2016,3,20,20,10,9955,130,10,23.1,37.03,20.6,38.53,22.6,36.2,20.39,38.7225,20.6,40.89,6.833333333,51.09666667,19.2,31.1,23.96333333,37.4,19.46333333,36.46666667,5.52E+00,761.1666667,88.33333333,3,21.83333333,3.77E+00,28.50032649,28.50032649
2016,4,24,11,30,14943,220,0,21.39,36.29,19.34,38.79,22.79,34.2,21.7,33.79,20.53333333,49.76,5.823333333,51.92333333,21.54285714,31.86142857,23.1,37.5,20.39,36.59,4.85E+00,758,85,4,34.5,2.45E+00,15.43887815,15.43887815
2016,5,11,3,10,17341,50,0,24.7,47.29,22.81857143,49.44142857,26.7,43.4,24.934,45.4,24,57.2,14.8,57.72571429,24.56,42.79,26.1,52.2,24.06,47.054,1.46E+01,748.85,94.33333333,2,38.16666667,1.36E+01,8.529407717,8.529407717
2016,2,18,13,30,5451,70,0,20.32333333,36.59666667,18.89,36.03,19.93714286,36.9,19.89,35.76,17.48428571,44.27714286,5.9,52.476,17.79,27.79,19.72571429,35.4,17.7,36.82666667,3.40E+00,755.7,70.5,5.5,25,-1.50E+00,44.87750817,44.87750817
2016,2,28,8,10,6859,70,0,19.73,35.26666667,17.79,36.29,20.39,36.56666667,18.7,33.66333333,17.39,49.65625,-0.633333333,61.96333333,19.37571429,34.49714286,20.79,40.52666667,18,40.36333333,-1.50E-01,756.3333333,77.16666667,5.166666667,23,-3.70E+00,15.95191893,15.95191893
2016,2,10,11,20,4286,70,10,20.79,42.63333333,20.1,40.2,21.5,40.82666667,19.7,40.56,18.91444444,49.72,6,93,19.58333333,39.2,21.67222222,46.47222222,19.06666667,44.09333333,5.37E+00,741.4,89.33333333,4.666666667,40,3.67E+00,30.47942594,30.47942594
2016,4,30,22,50,15875,50,0,21.29,38.36333333,18.7,41.13333333,23.29,36.16333333,19.82333333,38.43333333,19.6,47.76666667,5.09,34.86666667,19.56666667,31.5,22.39,37.15,19.13333333,37.09666667,5.60E+00,763.1833333,80.83333333,3.166666667,40,2.50E+00,19.32586702,19.32586702
2016,3,30,20,30,11397,100,0,22.6,39,21.26,39.5,22.63333333,37.73,21.2,39.09,20.5,47.69333333,8.033333333,44.96666667,20.6,33.32666667,24.1,38.93333333,20.29,38.09,8.30E+00,753.6,78.5,4,40,4.75E+00,15.2638937,15.2638937
2016,3,13,12,10,8899,70,0,20.46333333,36.53,20.7,34.4,20.1,36.4,21,35.045,18,47.93333333,6.56,36.69666667,20.865,29.5475,23,36.09666667,19.2,39.29,6.65E+00,769.55,65.5,6,23.5,6.17E-01,9.700746473,9.700746473
2016,5,23,22,20,19184,70,30,24.89,44.79,22.76,45.32666667,25.76,42.16333333,24.35666667,44.7,23.7,58.06714286,11.1,29.93,23.5,38.178,25.1,47.26666667,22.7,42.56666667,1.12E+01,759.3333333,82,3.666666667,40,8.20E+00,29.46865858,29.46865858
2016,4,21,16,20,14540,90,0,23,34.79,23.2,32.2,23,35.4,22.9725,33.7,20.92666667,38.2,20.66666667,1,22.6,28.6,22.03333333,38.4,20.2,36.4,1.87E+01,760.1666667,36.33333333,4,40,3.43E+00,46.88103693,46.88103693
2016,5,2,11,10,16093,60,0,21.79,36.4,25,30.39,22.6,35.2,22.42666667,34.79,19.6,43.9,17.22666667,1,19.54,29.56,21.76,38.09,19.81857143,38.32142857,1.33E+01,763.8083333,46.33333333,2.583333333,35.41666667,1.58E+00,34.90386788,34.90386788
2016,1,19,23,0,1188,50,0,19.79,38.43333333,19,38.66333333,19.46333333,39.22333333,18.96333333,36.53,18.1,62.36,-5.751111111,82.54777778,17.5,31.23,20.39,40.3,16.39,38.76,-4.00E+00,758.5,91,1,62,-5.30E+00,0.8621666,0.8621666
2016,4,1,2,0,11574,60,0,22,39.09,19.39,41.59,22.39,38.86333333,20.26,39.66333333,19.79,49,5.466666667,61.76666667,20.2,34.16333333,23.79,46.2,20.1,42.59,6.10E+00,757.7,89,4,64,4.40E+00,12.37079699,12.37079699
2016,4,25,5,20,15050,60,0,20.89,36.26666667,17.63333333,40.23333333,22.53333333,35.12666667,20.65714286,33.42857143,20,43.4,2.663333333,55.43,21.62,34.312,24.2,40.7,20.2,39.16333333,2.07E+00,756.2333333,95.66666667,2.333333333,21,1.40E+00,25.69454701,25.69454701
2016,4,12,12,50,13223,70,0,22.6,42,24.6,36.66333333,23.2,39.29,23.7,38.7,21.2,43.5,18.2925,5.0675,21.89,35.53,22.5,40.59,21.29,41.93333333,1.50E+01,751.7333333,55.5,3.833333333,40,6.03E+00,39.29270435,39.29270435
2016,5,1,6,20,15920,50,0,20.46333333,37.56,17.39,41.7,23,36.59,19.2,36.5,19.2,45.3725,2.93,53.62333333,19.29,31.56666667,21.6,42.29,19.1,41.66333333,2.07E+00,764.9666667,95.66666667,2,62.33333333,1.37E+00,20.31594185,20.31594185
2016,2,8,19,10,4045,100,10,23.56666667,48.13,23.23,40.3,25.16666667,43.36333333,21.39,45.19333333,19.14055556,53.63611111,7.59,65.86333333,19.29,35.09,22.7,45.37,18.89,41.29,7.78E+00,742.0166667,70.83333333,12,37.5,2.75E+00,49.34301556,49.34301556
2016,4,20,19,20,14414,150,10,22.7,32.16333333,21.7,30.32333333,24.32333333,37.39,22.89,31.89,20.39,36.9,13.845,1,22.272,26.678,22.53333333,34.8,20.2,34.56,1.41E+01,764.7,39.66666667,5.666666667,40,4.67E-01,35.7510117,35.7510117
2016,5,26,17,50,19589,250,0,24.39,45.46666667,24.87,37.2,27.56666667,38.9,24.6,40.2,22.29,47.9,24.1,1,24.29,37.99777778,24.29,45.53,22.7,43.62142857,2.10E+01,755.85,45.83333333,2,40,8.87E+00,6.916181801,6.916181801
2016,4,10,22,20,12992,50,0,22.82333333,40.12666667,20.82333333,41.59,22.89,39.29,21.73,38.79,20.89,55.55428571,8.6,39.59333333,22.6,37.2,23.64285714,38.83714286,20.7,40.76,1.15E+01,750.7333333,72.33333333,3.666666667,40,6.60E+00,4.214642395,4.214642395
2016,3,11,7,10,8581,80,0,20.2,36.16333333,16.6,41.86333333,20.5,37.59,19.7,34.09,17.79,49.76,-0.633333333,68.89666667,19.42666667,36.13333333,20.79,43.06666667,18.2,41.23,-7.50E-01,764.25,93.33333333,1,18,-1.70E+00,21.79238892,21.79238892
2016,5,6,16,20,16700,70,0,24.73,34.5,25.13333333,30.96,24.2,36.03,24,35,20.35666667,44.5,24.372,1,23.93714286,32.09571429,23.7,37.12666667,21.5,38.59,2.25E+01,752.8333333,36.33333333,5,40,6.90E+00,15.63563989,15.63563989
2016,2,21,2,50,5819,20,0,21.39,43.2,20,43.79,21.89,42,20.85666667,43.96666667,18.2,54.4,10.13,92.69,18.2,41.7,21.1,54.06666667,18,45.59,1.02E+01,755.7833333,94.5,8.166666667,61.16666667,9.28E+00,4.418560315,4.418560315
2016,3,7,7,10,8005,40,0,19,36.9,16.79,39.4,19.6,38.5675,18.39,36.46666667,17.23,55.43333333,1.2,77.12333333,17.65,31.945,20.46333333,43.9,17.675,41.47,2.17E-01,747.3666667,99,1.833333333,20.83333333,1.17E-01,7.665205537,7.665205537
2016,4,14,12,30,13509,60,0,21.82333333,42.26666667,22.76,38.93333333,23,38.76,23.6,39.53,20.39,45.2,17.72333333,18.85666667,21,36.29,22.1,41.4,20.7,42.56666667,1.41E+01,754.35,65.5,2,34.5,7.65E+00,21.26260344,21.26260344
2016,3,7,7,0,8004,60,0,19,36.9,16.79,39.4,19.53333333,38.56,18.39,36.4,17.23,55.5,1.2,77.26333333,17.7,32,20.46333333,43.7,17.66666667,41.36333333,2.00E-01,747.3,99,2,18,1.00E-01,35.79509666,35.79509666
2016,4,11,1,20,13010,50,0,22.35666667,39.4,19.92666667,42.2,23.1,39.79,21.39,38.4,20.6,51.878,9.6,28.45666667,22.39,37.5,22.7,39.09,20.79,42.73,1.03E+01,750.6,68.33333333,4,36.33333333,4.70E+00,9.394052415,9.394052415
2016,2,14,6,0,4830,60,0,20.56666667,40.2,18.79,41.5,21.39,40.79,18.7,41.09,17.95722222,51.80222222,2.9,92.26333333,19.2,39.19388889,21.29,47.38166667,18.2,45.4,2.50E+00,734.7,96,3,49,1.90E+00,48.30986427,48.30986427
2016,1,30,12,20,2708,80,10,19.89,47.83333333,19.5,45.32666667,20,45.2,16.5,48.4,19.58055556,87.42944444,8.426666667,99.9,16.84,44.43777778,18.39,55.57833333,16.39,48.79,8.00E+00,752.1333333,90.66666667,10.33333333,45.66666667,6.60E+00,5.723752768,5.723752768
2016,5,8,22,20,17024,60,0,24.6,38.4,24,35.96666667,26.13333333,37.5,24.89,35.88,23.76,38.82666667,16.39,3.856,24.2,36.15285714,24.7,41.218,23.1375,39.8175,1.89E+01,751.4,51,3.333333333,40,8.37E+00,36.63980175,36.63980175
2016,1,28,12,30,2421,50,0,19,45.93333333,18.39,45.43333333,19.7,44.62666667,18.2,45.66333333,17.2,52.41666667,6.19,99.22666667,17.7,41.71444444,17.7,47.89944444,16.89,46.79,7.00E+00,765.25,75,1.5,40,2.80E+00,36.80760675,36.80760675
2016,5,3,15,0,16260,40,0,23.13333333,37.26,23.85666667,33.32666667,23.23,37.53,23.03333333,36.76666667,21.1,40.43333333,14.59,1,21.83,31.79,22.9725,37.695,20.39,39.09,1.35E+01,764.4,42,4,29,8.00E-01,26.55978362,26.55978362
2016,5,17,22,40,18322,20,0,23.7,41.4,22.478,40.7,24.5,38.5,23.56666667,39.12666667,21.39,59.47,12.83857143,22.03428571,23.17142857,40.4,24.26,43.26,22.6,41.59,1.18E+01,756.3666667,83.33333333,2.333333333,26.33333333,9.07E+00,15.93811581,15.93811581
2016,2,12,21,20,4634,90,20,22.1,37.59,20.5,37.93333333,21.5,38.56,19.1,38.06,20.235,86.05722222,3,86.43333333,19.50555556,31.06111111,23.77,39.26888889,18.6,38.09,2.20E+00,741.3,84,1.666666667,40,-2.67E-01,49.21463671,49.21463671
2016,2,27,14,50,6755,70,0,20.79,37.76,19.56666667,36.03,21.6,37.89,20.5,33.7,18,46.79,7.123333333,25.86333333,20.736,28.254,22.23,35.76,18.1,39.7,6.47E+00,750.8666667,48.33333333,6.166666667,40,-3.83E+00,26.05108597,26.05108597
2016,2,18,22,50,5507,30,20,21.39,35.2,20.2,35.56,20.12857143,36.50857143,19.5,36.06,17.236,44.236,2,79.26333333,17.39,30.36,20.73857143,37.92285714,17.29,35.72857143,9.33E-01,757.65,97,2,34.83333333,5.17E-01,15.93569485,15.93569485
2016,3,11,11,10,8605,20,10,19.89,33.52666667,19.13333333,33.66,19.63333333,33.69666667,20.29,32.76,17.79,44.53,5.366666667,57.83,19.1,31.6,20.29,38.03,18.29,39.82666667,5.18E+00,765.3,76.66666667,2.333333333,55,1.40E+00,13.1109944,13.1109944
2016,4,26,5,40,15196,280,0,20.79,37.39,17.5,41.13333333,21.76,35.76,20.6,34.5,19.6,47.29,0.5,55.29,20.29,30.89,22.39,41.5,19.5,39.4,1.43E+00,748.1,91.66666667,4,32.66666667,2.00E-01,46.82457953,46.82457953
2016,5,3,6,50,16211,60,0,21.79,40.09,19.445,43,22.79,37.59,21.85666667,38,19.865,48.545,7.66,54.43333333,20.96857143,39.28428571,22.66666667,44.63333333,20,42.22571429,6.68E+00,761.4166667,94.66666667,2,24.83333333,5.83E+00,29.08041752,29.08041752
2016,1,23,7,40,1672,40,0,17.2,43.32666667,16.29,43.59,17.6,41.5,15.3,42.9,15.5,49.045,6.3,99.9,15.69,38.47222222,16.6,46.30833333,15.16,42.79,5.70E+00,767.6666667,99,3.333333333,41.66666667,5.57E+00,49.36673424,49.36673424
2016,3,15,4,30,9141,50,0,21.1,35.53,17.29,40.79,21.6,35.5,20,33.4,19.39,40.09,-0.9,56.66666667,20.6,27.53333333,21.92666667,39.2,19.46333333,38.66333333,-8.00E-01,765.95,86.5,1,62.5,-2.80E+00,12.9773079,12.9773079
2016,5,27,6,20,19664,70,0,23.89,45.36333333,22.2,46.26428571,26.32333333,39.82666667,24.29,42.36333333,22.39,55.46666667,13.73333333,40.66666667,24.2,44.98142857,24.2,49.63333333,22.79,47.46666667,1.34E+01,755.6,89,1.666666667,46.66666667,1.16E+01,20.95611559,20.95611559
